# source: Houghton-2023
# description: Based on {{source}}.
variable,year,region,unit,value
Emissions|CO2|AFOLU,2015,CZE,Mt CO2/yr,-33.97777424
Emissions|CO2|AFOLU,2015,DEU,Mt CO2/yr,-85.51735696
Emissions|CO2|AFOLU,2015,DJI,Mt CO2/yr,0.02769984
Emissions|CO2|AFOLU,2015,DMA,Mt CO2/yr,0.030228
Emissions|CO2|AFOLU,2015,DNK,Mt CO2/yr,0.22885344
Emissions|CO2|AFOLU,2015,DOM,Mt CO2/yr,-2.37877872
Emissions|CO2|AFOLU,2015,DZA,Mt CO2/yr,0.91871136
Emissions|CO2|AFOLU,2015,ECU,Mt CO2/yr,22.25685808
Emissions|CO2|AFOLU,2015,EGY,Mt CO2/yr,9.61847632
Emissions|CO2|AFOLU,2015,ERI,Mt CO2/yr,0.84165744
Emissions|CO2|AFOLU,2015,ESP,Mt CO2/yr,-11.37668336
Emissions|CO2|AFOLU,2015,EST,Mt CO2/yr,1.6795776
Emissions|CO2|AFOLU,2015,ETH,Mt CO2/yr,36.47724512
Emissions|CO2|AFOLU,2015,FIN,Mt CO2/yr,9.56490864
Emissions|CO2|AFOLU,2015,FJI,Mt CO2/yr,0.111752
Emissions|CO2|AFOLU,2015,FRA,Mt CO2/yr,-58.26672336
Emissions|CO2|AFOLU,2015,FSM,Mt CO2/yr,-0.16693184
Emissions|CO2|AFOLU,2015,GAB,Mt CO2/yr,5.46280416
Emissions|CO2|AFOLU,2015,GBR,Mt CO2/yr,1.36165232
Emissions|CO2|AFOLU,2015,GEO,Mt CO2/yr,-4.69310768
Emissions|CO2|AFOLU,2015,GHA,Mt CO2/yr,-0.10402096
Emissions|CO2|AFOLU,2015,GIN,Mt CO2/yr,20.234916320000004
Emissions|CO2|AFOLU,2015,GMB,Mt CO2/yr,2.6058734400000003
Emissions|CO2|AFOLU,2015,GNB,Mt CO2/yr,1.4018464
Emissions|CO2|AFOLU,2015,GNQ,Mt CO2/yr,3.03624688
Emissions|CO2|AFOLU,2015,GRC,Mt CO2/yr,-1.7506592
Emissions|CO2|AFOLU,2015,GRD,Mt CO2/yr,3.664e-05
Emissions|CO2|AFOLU,2015,GTM,Mt CO2/yr,12.06954576
Emissions|CO2|AFOLU,2015,GUY,Mt CO2/yr,11.26929152
Emissions|CO2|AFOLU,2015,HND,Mt CO2/yr,5.928352
Emissions|CO2|AFOLU,2015,HRV,Mt CO2/yr,-4.12178016
Emissions|CO2|AFOLU,2015,HTI,Mt CO2/yr,2.54640672
Emissions|CO2|AFOLU,2015,HUN,Mt CO2/yr,-12.700596480000002
Emissions|CO2|AFOLU,2015,IDN,Mt CO2/yr,1710.35179248
Emissions|CO2|AFOLU,2015,IND,Mt CO2/yr,-45.13597328
Emissions|CO2|AFOLU,2015,IRL,Mt CO2/yr,-15.261585920000002
Emissions|CO2|AFOLU,2015,IRN,Mt CO2/yr,-6.730474880000001
Emissions|CO2|AFOLU,2015,IRQ,Mt CO2/yr,7.377720480000001
Emissions|CO2|AFOLU,2015,ISL,Mt CO2/yr,0.26809488
Emissions|CO2|AFOLU,2015,ISR,Mt CO2/yr,1.47666528
Emissions|CO2|AFOLU,2015,ITA,Mt CO2/yr,-41.421116960000006
Emissions|CO2|AFOLU,2015,JAM,Mt CO2/yr,-1.4521164800000002
Emissions|CO2|AFOLU,2015,JOR,Mt CO2/yr,0.45576496
Emissions|CO2|AFOLU,2015,JPN,Mt CO2/yr,-22.78198256
Emissions|CO2|AFOLU,2015,KAZ,Mt CO2/yr,8.63216416
Emissions|CO2|AFOLU,2015,KEN,Mt CO2/yr,13.4756424
Emissions|CO2|AFOLU,2015,KGZ,Mt CO2/yr,-0.21225552
Emissions|CO2|AFOLU,2015,KHM,Mt CO2/yr,34.6103272
Emissions|CO2|AFOLU,2015,KOR,Mt CO2/yr,-6.147166080000001
Emissions|CO2|AFOLU,2015,KWT,Mt CO2/yr,0.01879632
Emissions|CO2|AFOLU,2015,LAO,Mt CO2/yr,12.98052608
Emissions|CO2|AFOLU,2015,LBN,Mt CO2/yr,-0.02081152
Emissions|CO2|AFOLU,2015,LBR,Mt CO2/yr,21.200343680000003
Emissions|CO2|AFOLU,2015,LBY,Mt CO2/yr,-1.0403928
Emissions|CO2|AFOLU,2015,LCA,Mt CO2/yr,-0.04382144
Emissions|CO2|AFOLU,2015,LIE,Mt CO2/yr,-0.02645408
Emissions|CO2|AFOLU,2015,LKA,Mt CO2/yr,4.00416576
Emissions|CO2|AFOLU,2015,LSO,Mt CO2/yr,0.91273904
Emissions|CO2|AFOLU,2015,LTU,Mt CO2/yr,5.841332
Emissions|CO2|AFOLU,2015,LUX,Mt CO2/yr,-0.14007472
Emissions|CO2|AFOLU,2015,LVA,Mt CO2/yr,3.88204464
Emissions|CO2|AFOLU,2015,MAR,Mt CO2/yr,13.42203808
Emissions|CO2|AFOLU,2015,MDA,Mt CO2/yr,-1.2708584
Emissions|CO2|AFOLU,2015,MDG,Mt CO2/yr,-1.0193248
Emissions|CO2|AFOLU,2015,MDV,Mt CO2/yr,0.00029312
Emissions|CO2|AFOLU,2015,MEX,Mt CO2/yr,11.76444448
Emissions|CO2|AFOLU,2015,MKD,Mt CO2/yr,-1.97841344
Emissions|CO2|AFOLU,2015,MLI,Mt CO2/yr,6.617147360000001
Emissions|CO2|AFOLU,2015,MLT,Mt CO2/yr,-0.08474832
Emissions|CO2|AFOLU,2015,MMR,Mt CO2/yr,124.04988624
Emissions|CO2|AFOLU,2015,MNE,Mt CO2/yr,-1.08868432
Emissions|CO2|AFOLU,2015,MNG,Mt CO2/yr,4.665114720000001
Emissions|CO2|AFOLU,2015,MOZ,Mt CO2/yr,50.41733616
Emissions|CO2|AFOLU,2015,MRT,Mt CO2/yr,0.6349712000000001
Emissions|CO2|AFOLU,2015,MUS,Mt CO2/yr,0.02260688
Emissions|CO2|AFOLU,2015,MWI,Mt CO2/yr,11.85512848
Emissions|CO2|AFOLU,2015,MYS,Mt CO2/yr,161.45808048
Emissions|CO2|AFOLU,2015,NAM,Mt CO2/yr,7.24643936
Emissions|CO2|AFOLU,2015,NER,Mt CO2/yr,44.78657424
Emissions|CO2|AFOLU,2015,NGA,Mt CO2/yr,36.08006752
Emissions|CO2|AFOLU,2015,NIC,Mt CO2/yr,16.654565440000002
Emissions|CO2|AFOLU,2015,NIU,Mt CO2/yr,-0.00461664
Emissions|CO2|AFOLU,2015,NLD,Mt CO2/yr,6.1102696000000005
Emissions|CO2|AFOLU,2015,NOR,Mt CO2/yr,0.3436831999999999
Emissions|CO2|AFOLU,2015,NPL,Mt CO2/yr,-2.58729696
Emissions|CO2|AFOLU,2015,NZL,Mt CO2/yr,-27.21589888
Emissions|CO2|AFOLU,2015,OMN,Mt CO2/yr,0.17616512
Emissions|CO2|AFOLU,2015,PAK,Mt CO2/yr,17.24952576
Emissions|CO2|AFOLU,2015,PAN,Mt CO2/yr,8.19332688
Emissions|CO2|AFOLU,2015,PER,Mt CO2/yr,53.52686304
Emissions|CO2|AFOLU,2015,PHL,Mt CO2/yr,17.06313808
Emissions|CO2|AFOLU,2015,PNG,Mt CO2/yr,30.752135200000005
Emissions|CO2|AFOLU,2015,POL,Mt CO2/yr,-69.17353536
Emissions|CO2|AFOLU,2015,PRK,Mt CO2/yr,4.59476592
Emissions|CO2|AFOLU,2015,PRT,Mt CO2/yr,-4.92474576
Emissions|CO2|AFOLU,2015,PRY,Mt CO2/yr,95.87596128
Emissions|CO2|AFOLU,2015,QAT,Mt CO2/yr,0.02396256
Emissions|CO2|AFOLU,2015,ROU,Mt CO2/yr,-25.26624784
Emissions|CO2|AFOLU,2015,RUS,Mt CO2/yr,-12.26930704
Emissions|CO2|AFOLU,2015,RWA,Mt CO2/yr,1.0861928
Emissions|CO2|AFOLU,2015,SAU,Mt CO2/yr,1.71002544
Emissions|CO2|AFOLU,2015,SDN,Mt CO2/yr,43.54231648
Emissions|CO2|AFOLU,2015,SEN,Mt CO2/yr,5.73174176
Emissions|CO2|AFOLU,2015,SGP,Mt CO2/yr,0.01359344
Emissions|CO2|AFOLU,2015,SLB,Mt CO2/yr,1.41892064
Emissions|CO2|AFOLU,2015,SLE,Mt CO2/yr,12.86771152
Emissions|CO2|AFOLU,2015,SLV,Mt CO2/yr,0.6554896
Emissions|CO2|AFOLU,2015,SMR,Mt CO2/yr,0.0001832
Emissions|CO2|AFOLU,2015,SOM,Mt CO2/yr,14.11889424
Emissions|CO2|AFOLU,2015,SRB,Mt CO2/yr,-4.5977704
Emissions|CO2|AFOLU,2015,SSD,Mt CO2/yr,3.99830336
Emissions|CO2|AFOLU,2015,STP,Mt CO2/yr,0.02337632
Emissions|CO2|AFOLU,2015,SUR,Mt CO2/yr,2.8562345600000003
Emissions|CO2|AFOLU,2015,SVK,Mt CO2/yr,-6.04545344
Emissions|CO2|AFOLU,2015,SVN,Mt CO2/yr,0.34547856
Emissions|CO2|AFOLU,2015,SWE,Mt CO2/yr,27.59149552
Emissions|CO2|AFOLU,2015,SWZ,Mt CO2/yr,-0.35053488
Emissions|CO2|AFOLU,2015,SYR,Mt CO2/yr,-0.73529152
Emissions|CO2|AFOLU,2015,TCD,Mt CO2/yr,30.235328000000003
Emissions|CO2|AFOLU,2015,TGO,Mt CO2/yr,4.46509696
Emissions|CO2|AFOLU,2015,THA,Mt CO2/yr,44.05853744
Emissions|CO2|AFOLU,2015,TJK,Mt CO2/yr,-0.04096352
Emissions|CO2|AFOLU,2015,TKM,Mt CO2/yr,0.39285408
Emissions|CO2|AFOLU,2015,TLS,Mt CO2/yr,0.52831216
Emissions|CO2|AFOLU,2015,TON,Mt CO2/yr,0.06738096
Emissions|CO2|AFOLU,2015,TTO,Mt CO2/yr,-0.5016748799999999
Emissions|CO2|AFOLU,2015,TUN,Mt CO2/yr,0.2787571199999999
Emissions|CO2|AFOLU,2015,TUR,Mt CO2/yr,-32.63949824
Emissions|CO2|AFOLU,2015,TZA,Mt CO2/yr,243.68718064
Emissions|CO2|AFOLU,2015,UGA,Mt CO2/yr,20.82918048
