# source: OSCAR-GCB-2023
# description: Based on {{source}}.
variable,year,region,unit,value
Emissions|CO2|AFOLU,2015,AUS,Mt CO2/yr,-10.22834912
Emissions|CO2|AFOLU,2015,AUT,Mt CO2/yr,-3.31632304
Emissions|CO2|AFOLU,2015,AZE,Mt CO2/yr,1.2998406400000002
Emissions|CO2|AFOLU,2015,BDI,Mt CO2/yr,1.56199984
Emissions|CO2|AFOLU,2015,BEL,Mt CO2/yr,2.4561624
Emissions|CO2|AFOLU,2015,BEN,Mt CO2/yr,10.68107296
Emissions|CO2|AFOLU,2015,BFA,Mt CO2/yr,10.78557024
Emissions|CO2|AFOLU,2015,BGD,Mt CO2/yr,5.09860256
Emissions|CO2|AFOLU,2015,BGR,Mt CO2/yr,-2.37566432
Emissions|CO2|AFOLU,2015,BHR,Mt CO2/yr,0.00113584
Emissions|CO2|AFOLU,2015,BHS,Mt CO2/yr,0.0076211199999999
Emissions|CO2|AFOLU,2015,BIH,Mt CO2/yr,-0.00307776
Emissions|CO2|AFOLU,2015,BLR,Mt CO2/yr,9.40633072
Emissions|CO2|AFOLU,2015,BLZ,Mt CO2/yr,10.5856624
Emissions|CO2|AFOLU,2015,BOL,Mt CO2/yr,82.58406848
Emissions|CO2|AFOLU,2015,BRA,Mt CO2/yr,1555.0942992
Emissions|CO2|AFOLU,2015,BRB,Mt CO2/yr,-0.0382888
Emissions|CO2|AFOLU,2015,BRN,Mt CO2/yr,1.0244910400000002
Emissions|CO2|AFOLU,2015,BTN,Mt CO2/yr,-1.82305984
Emissions|CO2|AFOLU,2015,BWA,Mt CO2/yr,2.03472912
Emissions|CO2|AFOLU,2015,CAF,Mt CO2/yr,12.0558424
Emissions|CO2|AFOLU,2015,CAN,Mt CO2/yr,83.20665536000001
Emissions|CO2|AFOLU,2015,CHE,Mt CO2/yr,-0.02432896
Emissions|CO2|AFOLU,2015,CHL,Mt CO2/yr,8.091247840000001
Emissions|CO2|AFOLU,2015,CHN,Mt CO2/yr,-138.93499616
Emissions|CO2|AFOLU,2015,CIV,Mt CO2/yr,47.93090912
Emissions|CO2|AFOLU,2015,CMR,Mt CO2/yr,39.801042720000005
Emissions|CO2|AFOLU,2015,COD,Mt CO2/yr,534.725992
Emissions|CO2|AFOLU,2015,COG,Mt CO2/yr,12.11395344
Emissions|CO2|AFOLU,2015,COK,Mt CO2/yr,-0.0390216
Emissions|CO2|AFOLU,2015,COL,Mt CO2/yr,52.71796176
Emissions|CO2|AFOLU,2015,COM,Mt CO2/yr,0.01403312
Emissions|CO2|AFOLU,2015,CPV,Mt CO2/yr,0.0021984
Emissions|CO2|AFOLU,2015,CRI,Mt CO2/yr,1.10015264
Emissions|CO2|AFOLU,2015,CUB,Mt CO2/yr,-5.59408528
