# source: PRIMAP-2025-v2p7
# description: Based on {{source}}. Uses HISTCR data, which is the country-reported priority scenario.
variable,year,region,unit,value
Emissions|N2O|AFOLU|Agriculture,2010,BLZ,kt N2O/yr,1.4809254800000002
Emissions|N2O|AFOLU|Agriculture,2010,BOL,kt N2O/yr,3.2226368310000004
Emissions|N2O|AFOLU|Agriculture,2010,BRA,kt N2O/yr,458.4136285
Emissions|N2O|AFOLU|Agriculture,2010,BRB,kt N2O/yr,0.090720101
Emissions|N2O|AFOLU|Agriculture,2010,BRN,kt N2O/yr,0.129396143
Emissions|N2O|AFOLU|Agriculture,2010,BTN,kt N2O/yr,0.3512829879999999
Emissions|N2O|AFOLU|Agriculture,2010,BWA,kt N2O/yr,30.623100000000004
Emissions|N2O|AFOLU|Agriculture,2010,CAF,kt N2O/yr,30.130700000000004
Emissions|N2O|AFOLU|Agriculture,2010,CAN,kt N2O/yr,62.97792900000002
Emissions|N2O|AFOLU|Agriculture,2010,CHE,kt N2O/yr,7.27307077
Emissions|N2O|AFOLU|Agriculture,2010,CHL,kt N2O/yr,14.05222771
Emissions|N2O|AFOLU|Agriculture,2010,CHN,kt N2O/yr,1154.0
Emissions|N2O|AFOLU|Agriculture,2010,CIV,kt N2O/yr,7.916851780000001
Emissions|N2O|AFOLU|Agriculture,2010,CMR,kt N2O/yr,18.4085
Emissions|N2O|AFOLU|Agriculture,2010,COD,kt N2O/yr,19.558843
Emissions|N2O|AFOLU|Agriculture,2010,COG,kt N2O/yr,5.146700000000001
Emissions|N2O|AFOLU|Agriculture,2010,COK,kt N2O/yr,0.0093
Emissions|N2O|AFOLU|Agriculture,2010,COL,kt N2O/yr,34.101773400000006
Emissions|N2O|AFOLU|Agriculture,2010,COM,kt N2O/yr,0.1425
Emissions|N2O|AFOLU|Agriculture,2010,CPV,kt N2O/yr,0.190232825
Emissions|N2O|AFOLU|Agriculture,2010,CRI,kt N2O/yr,2.4668
Emissions|N2O|AFOLU|Agriculture,2010,CUB,kt N2O/yr,15.098858400000005
Emissions|N2O|AFOLU|Agriculture,2010,CYP,kt N2O/yr,0.47455238
Emissions|N2O|AFOLU|Agriculture,2010,CZE,kt N2O/yr,13.49621161
Emissions|N2O|AFOLU|Agriculture,2010,DEU,kt N2O/yr,80.68822159999999
Emissions|N2O|AFOLU|Agriculture,2010,DJI,kt N2O/yr,0.824
Emissions|N2O|AFOLU|Agriculture,2010,DMA,kt N2O/yr,0.070870455
Emissions|N2O|AFOLU|Agriculture,2010,DNK,kt N2O/yr,17.6083994
Emissions|N2O|AFOLU|Agriculture,2010,DOM,kt N2O/yr,8.4
Emissions|N2O|AFOLU|Agriculture,2010,DZA,kt N2O/yr,10.370921
Emissions|N2O|AFOLU|Agriculture,2010,ECU,kt N2O/yr,10.021922679999998
Emissions|N2O|AFOLU|Agriculture,2010,EGY,kt N2O/yr,70.822745
Emissions|N2O|AFOLU|Agriculture,2010,ERI,kt N2O/yr,4.9729
Emissions|N2O|AFOLU|Agriculture,2010,ESP,kt N2O/yr,28.960400600000003
Emissions|N2O|AFOLU|Agriculture,2010,EST,kt N2O/yr,2.15611806
Emissions|N2O|AFOLU|Agriculture,2010,ETH,kt N2O/yr,67.090718
Emissions|N2O|AFOLU|Agriculture,2010,FIN,kt N2O/yr,12.82353235
Emissions|N2O|AFOLU|Agriculture,2010,FJI,kt N2O/yr,0.5339999999999999
Emissions|N2O|AFOLU|Agriculture,2010,FRA,kt N2O/yr,89.7754936
Emissions|N2O|AFOLU|Agriculture,2010,FSM,kt N2O/yr,0.0486
Emissions|N2O|AFOLU|Agriculture,2010,GAB,kt N2O/yr,1.4225805970000005
Emissions|N2O|AFOLU|Agriculture,2010,GBR,kt N2O/yr,51.8298798
Emissions|N2O|AFOLU|Agriculture,2010,GEO,kt N2O/yr,1.9590000000000003
Emissions|N2O|AFOLU|Agriculture,2010,GHA,kt N2O/yr,16.5718997
Emissions|N2O|AFOLU|Agriculture,2010,GIN,kt N2O/yr,6.9670000000000005
Emissions|N2O|AFOLU|Agriculture,2010,GMB,kt N2O/yr,1.2393
Emissions|N2O|AFOLU|Agriculture,2010,GNB,kt N2O/yr,0.15022078
Emissions|N2O|AFOLU|Agriculture,2010,GNQ,kt N2O/yr,0.0402
Emissions|N2O|AFOLU|Agriculture,2010,GRC,kt N2O/yr,13.456063750000002
Emissions|N2O|AFOLU|Agriculture,2010,GRD,kt N2O/yr,0.016003
Emissions|N2O|AFOLU|Agriculture,2010,GTM,kt N2O/yr,5.9054732
Emissions|N2O|AFOLU|Agriculture,2010,GUY,kt N2O/yr,2.1257857300000005
Emissions|N2O|AFOLU|Agriculture,2010,HKG,kt N2O/yr,0.044254042
Emissions|N2O|AFOLU|Agriculture,2010,HND,kt N2O/yr,5.33784632
Emissions|N2O|AFOLU|Agriculture,2010,HRV,kt N2O/yr,4.388108870000001
Emissions|N2O|AFOLU|Agriculture,2010,HTI,kt N2O/yr,4.559631929999999
Emissions|N2O|AFOLU|Agriculture,2010,HUN,kt N2O/yr,10.61306547
Emissions|N2O|AFOLU|Agriculture,2010,IDN,kt N2O/yr,133.82644000000002
Emissions|N2O|AFOLU|Agriculture,2010,IND,kt N2O/yr,268.7
Emissions|N2O|AFOLU|Agriculture,2010,IRL,kt N2O/yr,17.753201999999995
Emissions|N2O|AFOLU|Agriculture,2010,IRN,kt N2O/yr,76.2
Emissions|N2O|AFOLU|Agriculture,2010,IRQ,kt N2O/yr,12.0652
Emissions|N2O|AFOLU|Agriculture,2010,ISL,kt N2O/yr,1.2878366490000002
Emissions|N2O|AFOLU|Agriculture,2010,ISR,kt N2O/yr,4.500000000000001
Emissions|N2O|AFOLU|Agriculture,2010,ITA,kt N2O/yr,41.769022500000005
Emissions|N2O|AFOLU|Agriculture,2010,JAM,kt N2O/yr,21.040000000000003
Emissions|N2O|AFOLU|Agriculture,2010,JOR,kt N2O/yr,3.201827134
Emissions|N2O|AFOLU|Agriculture,2010,JPN,kt N2O/yr,34.709919
Emissions|N2O|AFOLU|Agriculture,2010,KAZ,kt N2O/yr,51.22414
Emissions|N2O|AFOLU|Agriculture,2010,KEN,kt N2O/yr,7.03971783
Emissions|N2O|AFOLU|Agriculture,2010,KGZ,kt N2O/yr,5.877000000000001
Emissions|N2O|AFOLU|Agriculture,2010,KHM,kt N2O/yr,13.024200000000002
Emissions|N2O|AFOLU|Agriculture,2010,KIR,kt N2O/yr,0.0104999999999999
Emissions|N2O|AFOLU|Agriculture,2010,KNA,kt N2O/yr,0.011503759
Emissions|N2O|AFOLU|Agriculture,2010,KOR,kt N2O/yr,19.209887
Emissions|N2O|AFOLU|Agriculture,2010,KWT,kt N2O/yr,0.7263000000000001
Emissions|N2O|AFOLU|Agriculture,2010,LAO,kt N2O/yr,7.790400000000001
Emissions|N2O|AFOLU|Agriculture,2010,LBN,kt N2O/yr,1.05339904
Emissions|N2O|AFOLU|Agriculture,2010,LBR,kt N2O/yr,0.8210999999999999
Emissions|N2O|AFOLU|Agriculture,2010,LBY,kt N2O/yr,4.581200000000001
Emissions|N2O|AFOLU|Agriculture,2010,LCA,kt N2O/yr,0.049001503
Emissions|N2O|AFOLU|Agriculture,2010,LIE,kt N2O/yr,0.021044772
Emissions|N2O|AFOLU|Agriculture,2010,LKA,kt N2O/yr,6.1297
Emissions|N2O|AFOLU|Agriculture,2010,LSO,kt N2O/yr,4.3993624
Emissions|N2O|AFOLU|Agriculture,2010,LTU,kt N2O/yr,6.22738399
Emissions|N2O|AFOLU|Agriculture,2010,LUX,kt N2O/yr,0.714677608
Emissions|N2O|AFOLU|Agriculture,2010,LVA,kt N2O/yr,3.39775215
Emissions|N2O|AFOLU|Agriculture,2010,MAR,kt N2O/yr,30.2717947
Emissions|N2O|AFOLU|Agriculture,2010,MDA,kt N2O/yr,3.4407605
Emissions|N2O|AFOLU|Agriculture,2010,MDG,kt N2O/yr,45.669494
Emissions|N2O|AFOLU|Agriculture,2010,MEX,kt N2O/yr,99.29593900000002
Emissions|N2O|AFOLU|Agriculture,2010,MKD,kt N2O/yr,1.21189746
Emissions|N2O|AFOLU|Agriculture,2010,MLI,kt N2O/yr,112.7316
Emissions|N2O|AFOLU|Agriculture,2010,MLT,kt N2O/yr,0.1364617169999999
Emissions|N2O|AFOLU|Agriculture,2010,MMR,kt N2O/yr,12.49186119
Emissions|N2O|AFOLU|Agriculture,2010,MNE,kt N2O/yr,0.0772818799999999
Emissions|N2O|AFOLU|Agriculture,2010,MNG,kt N2O/yr,15.971700000000002
Emissions|N2O|AFOLU|Agriculture,2010,MOZ,kt N2O/yr,31.746700000000004
Emissions|N2O|AFOLU|Agriculture,2010,MRT,kt N2O/yr,4.2909
Emissions|N2O|AFOLU|Agriculture,2010,MUS,kt N2O/yr,0.41
Emissions|N2O|AFOLU|Agriculture,2010,MWI,kt N2O/yr,8.512200000000002
Emissions|N2O|AFOLU|Agriculture,2010,MYS,kt N2O/yr,18.794031000000007
Emissions|N2O|AFOLU|Agriculture,2010,NAM,kt N2O/yr,6.38240632
Emissions|N2O|AFOLU|Agriculture,2010,NER,kt N2O/yr,6.3877942
Emissions|N2O|AFOLU|Agriculture,2010,NGA,kt N2O/yr,73.1891422
Emissions|N2O|AFOLU|Agriculture,2010,NIC,kt N2O/yr,6.94
Emissions|N2O|AFOLU|Agriculture,2010,NIU,kt N2O/yr,0.0014
Emissions|N2O|AFOLU|Agriculture,2010,NLD,kt N2O/yr,19.5587902
Emissions|N2O|AFOLU|Agriculture,2010,NOR,kt N2O/yr,6.00874859
Emissions|N2O|AFOLU|Agriculture,2010,NPL,kt N2O/yr,8.067109
Emissions|N2O|AFOLU|Agriculture,2010,NRU,kt N2O/yr,0.0005560000000000001
Emissions|N2O|AFOLU|Agriculture,2010,NZL,kt N2O/yr,23.689874965
Emissions|N2O|AFOLU|Agriculture,2010,OMN,kt N2O/yr,0.54592045
Emissions|N2O|AFOLU|Agriculture,2010,PAK,kt N2O/yr,168.5
Emissions|N2O|AFOLU|Agriculture,2010,PAN,kt N2O/yr,2.08878185
Emissions|N2O|AFOLU|Agriculture,2010,PER,kt N2O/yr,35.78000000000001
Emissions|N2O|AFOLU|Agriculture,2010,PHL,kt N2O/yr,28.871698100000003
Emissions|N2O|AFOLU|Agriculture,2010,PNG,kt N2O/yr,1.7687742030000002
Emissions|N2O|AFOLU|Agriculture,2010,POL,kt N2O/yr,59.05580580000001
Emissions|N2O|AFOLU|Agriculture,2010,PRK,kt N2O/yr,7.366900000000001
Emissions|N2O|AFOLU|Agriculture,2010,PRT,kt N2O/yr,7.4992888
Emissions|N2O|AFOLU|Agriculture,2010,PRY,kt N2O/yr,11.18
Emissions|N2O|AFOLU|Agriculture,2010,QAT,kt N2O/yr,0.3038
Emissions|N2O|AFOLU|Agriculture,2010,ROU,kt N2O/yr,28.8911036
Emissions|N2O|AFOLU|Agriculture,2010,RUS,kt N2O/yr,139.336301
Emissions|N2O|AFOLU|Agriculture,2010,RWA,kt N2O/yr,3.27657332
Emissions|N2O|AFOLU|Agriculture,2010,SAU,kt N2O/yr,28.392
Emissions|N2O|AFOLU|Agriculture,2010,SDN,kt N2O/yr,85.83999214
Emissions|N2O|AFOLU|Agriculture,2010,SEN,kt N2O/yr,15.474099999999998
Emissions|N2O|AFOLU|Agriculture,2010,SGP,kt N2O/yr,0.016881
Emissions|N2O|AFOLU|Agriculture,2010,SHN,kt N2O/yr,0.0025
Emissions|N2O|AFOLU|Agriculture,2010,SLB,kt N2O/yr,0.037082151
Emissions|N2O|AFOLU|Agriculture,2010,SLE,kt N2O/yr,2.958
Emissions|N2O|AFOLU|Agriculture,2010,SLV,kt N2O/yr,3.3085945
Emissions|N2O|AFOLU|Agriculture,2010,SMR,kt N2O/yr,0.0180891042
Emissions|N2O|AFOLU|Agriculture,2010,SOM,kt N2O/yr,14.29129048
Emissions|N2O|AFOLU|Agriculture,2010,SRB,kt N2O/yr,8.382002800000002
Emissions|N2O|AFOLU|Agriculture,2010,SSD,kt N2O/yr,61.89870786
Emissions|N2O|AFOLU|Agriculture,2010,STP,kt N2O/yr,0.049910875
Emissions|N2O|AFOLU|Agriculture,2010,SUR,kt N2O/yr,0.5690000000000001
Emissions|N2O|AFOLU|Agriculture,2010,SVK,kt N2O/yr,4.08607359
Emissions|N2O|AFOLU|Agriculture,2010,SVN,kt N2O/yr,1.6884832100000002
Emissions|N2O|AFOLU|Agriculture,2010,SWE,kt N2O/yr,9.543678540000002
Emissions|N2O|AFOLU|Agriculture,2010,SWZ,kt N2O/yr,1.4494
Emissions|N2O|AFOLU|Agriculture,2010,SYC,kt N2O/yr,0.0111
Emissions|N2O|AFOLU|Agriculture,2010,SYR,kt N2O/yr,11.2382
Emissions|N2O|AFOLU|Agriculture,2010,TCD,kt N2O/yr,43.9825
Emissions|N2O|AFOLU|Agriculture,2010,TGO,kt N2O/yr,16.292
Emissions|N2O|AFOLU|Agriculture,2010,THA,kt N2O/yr,42.9707992
Emissions|N2O|AFOLU|Agriculture,2010,TJK,kt N2O/yr,5.6987611000000005
Emissions|N2O|AFOLU|Agriculture,2010,TKL,kt N2O/yr,0.0003000000000000001
Emissions|N2O|AFOLU|Agriculture,2010,TKM,kt N2O/yr,5.6032
Emissions|N2O|AFOLU|Agriculture,2010,TLS,kt N2O/yr,0.6961
Emissions|N2O|AFOLU|Agriculture,2010,TON,kt N2O/yr,0.05318583
Emissions|N2O|AFOLU|Agriculture,2010,TTO,kt N2O/yr,0.6133
Emissions|N2O|AFOLU|Agriculture,2010,TUN,kt N2O/yr,6.254935999999999
Emissions|N2O|AFOLU|Agriculture,2010,TUR,kt N2O/yr,67.3159785
Emissions|N2O|AFOLU|Agriculture,2010,TUV,kt N2O/yr,0.0042
Emissions|N2O|AFOLU|Agriculture,2010,TWN,kt N2O/yr,5.2754717100000015
Emissions|N2O|AFOLU|Agriculture,2010,TZA,kt N2O/yr,62.9839
Emissions|N2O|AFOLU|Agriculture,2010,UGA,kt N2O/yr,32.820800000000006
Emissions|N2O|AFOLU|Agriculture,2010,UKR,kt N2O/yr,67.329263
Emissions|N2O|AFOLU|Agriculture,2010,URY,kt N2O/yr,26.599999850000003
Emissions|N2O|AFOLU|Agriculture,2010,USA,kt N2O/yr,1203.7697780000003
Emissions|N2O|AFOLU|Agriculture,2010,UZB,kt N2O/yr,24.7232959
Emissions|N2O|AFOLU|Agriculture,2010,VCT,kt N2O/yr,0.0256
Emissions|N2O|AFOLU|Agriculture,2010,VEN,kt N2O/yr,11.821347286999998
Emissions|N2O|AFOLU|Agriculture,2010,VGB,kt N2O/yr,0.0100999999999999
Emissions|N2O|AFOLU|Agriculture,2010,VNM,kt N2O/yr,48.88
Emissions|N2O|AFOLU|Agriculture,2010,VUT,kt N2O/yr,0.221
Emissions|N2O|AFOLU|Agriculture,2010,WSM,kt N2O/yr,0.2143253799999999
Emissions|N2O|AFOLU|Agriculture,2010,World,kt N2O/yr,6547.362236975809
Emissions|N2O|AFOLU|Agriculture,2010,YEM,kt N2O/yr,14.15
Emissions|N2O|AFOLU|Agriculture,2010,ZAF,kt N2O/yr,47.694241700000006
Emissions|N2O|AFOLU|Agriculture,2010,ZMB,kt N2O/yr,11.149480000000002
Emissions|N2O|AFOLU|Agriculture,2010,ZWE,kt N2O/yr,24.39
Emissions|N2O|AFOLU|Agriculture,2015,ABW,kt N2O/yr,0.00067127999
Emissions|N2O|AFOLU|Agriculture,2015,AFG,kt N2O/yr,20.94852386
Emissions|N2O|AFOLU|Agriculture,2015,AGO,kt N2O/yr,58.40579999999999
Emissions|N2O|AFOLU|Agriculture,2015,ALB,kt N2O/yr,2.772293140000001
Emissions|N2O|AFOLU|Agriculture,2015,AND,kt N2O/yr,0.00541
Emissions|N2O|AFOLU|Agriculture,2015,ARE,kt N2O/yr,0.5278857124
Emissions|N2O|AFOLU|Agriculture,2015,ARG,kt N2O/yr,66.76043890000001
Emissions|N2O|AFOLU|Agriculture,2015,ARM,kt N2O/yr,2.5272766
Emissions|N2O|AFOLU|Agriculture,2015,ATG,kt N2O/yr,0.028
Emissions|N2O|AFOLU|Agriculture,2015,AUS,kt N2O/yr,39.41111310000001
Emissions|N2O|AFOLU|Agriculture,2015,AUT,kt N2O/yr,9.3360004
Emissions|N2O|AFOLU|Agriculture,2015,AZE,kt N2O/yr,5.4567406
Emissions|N2O|AFOLU|Agriculture,2015,BDI,kt N2O/yr,2.446
Emissions|N2O|AFOLU|Agriculture,2015,BEL,kt N2O/yr,11.380045100000002
Emissions|N2O|AFOLU|Agriculture,2015,BEN,kt N2O/yr,6.9533000000000005
Emissions|N2O|AFOLU|Agriculture,2015,BFA,kt N2O/yr,24.1139
Emissions|N2O|AFOLU|Agriculture,2015,BGD,kt N2O/yr,49.56000000000001
Emissions|N2O|AFOLU|Agriculture,2015,BGR,kt N2O/yr,13.623221310000002
Emissions|N2O|AFOLU|Agriculture,2015,BHR,kt N2O/yr,0.094
Emissions|N2O|AFOLU|Agriculture,2015,BHS,kt N2O/yr,0.042549057
Emissions|N2O|AFOLU|Agriculture,2015,BIH,kt N2O/yr,5.29352349
Emissions|N2O|AFOLU|Agriculture,2015,BLR,kt N2O/yr,35.71557850000001
Emissions|N2O|AFOLU|Agriculture,2015,BLZ,kt N2O/yr,2.2397074000000003
Emissions|N2O|AFOLU|Agriculture,2015,BOL,kt N2O/yr,2.8803973690000007
Emissions|N2O|AFOLU|Agriculture,2015,BRA,kt N2O/yr,495.4911819
Emissions|N2O|AFOLU|Agriculture,2015,BRB,kt N2O/yr,0.0948205399999999
Emissions|N2O|AFOLU|Agriculture,2015,BRN,kt N2O/yr,0.095757957
Emissions|N2O|AFOLU|Agriculture,2015,BTN,kt N2O/yr,0.3878
Emissions|N2O|AFOLU|Agriculture,2015,BWA,kt N2O/yr,6.8522
Emissions|N2O|AFOLU|Agriculture,2015,CAF,kt N2O/yr,28.3634
Emissions|N2O|AFOLU|Agriculture,2015,CAN,kt N2O/yr,73.23596200000001
Emissions|N2O|AFOLU|Agriculture,2015,CHE,kt N2O/yr,6.965374069999999
Emissions|N2O|AFOLU|Agriculture,2015,CHL,kt N2O/yr,12.6762827
Emissions|N2O|AFOLU|Agriculture,2015,CHN,kt N2O/yr,1125.2337300000002
Emissions|N2O|AFOLU|Agriculture,2015,CIV,kt N2O/yr,8.537099800000002
Emissions|N2O|AFOLU|Agriculture,2015,CMR,kt N2O/yr,18.7372
Emissions|N2O|AFOLU|Agriculture,2015,COD,kt N2O/yr,19.170244
Emissions|N2O|AFOLU|Agriculture,2015,COG,kt N2O/yr,5.3312
Emissions|N2O|AFOLU|Agriculture,2015,COK,kt N2O/yr,0.0097
Emissions|N2O|AFOLU|Agriculture,2015,COL,kt N2O/yr,36.3167114
Emissions|N2O|AFOLU|Agriculture,2015,COM,kt N2O/yr,0.145
Emissions|N2O|AFOLU|Agriculture,2015,CPV,kt N2O/yr,0.21926383
Emissions|N2O|AFOLU|Agriculture,2015,CRI,kt N2O/yr,2.4653
Emissions|N2O|AFOLU|Agriculture,2015,CUB,kt N2O/yr,15.1856459
Emissions|N2O|AFOLU|Agriculture,2015,CYP,kt N2O/yr,0.40942908
Emissions|N2O|AFOLU|Agriculture,2015,CZE,kt N2O/yr,10.4672975
Emissions|N2O|AFOLU|Agriculture,2015,DEU,kt N2O/yr,85.00747349999999
Emissions|N2O|AFOLU|Agriculture,2015,DJI,kt N2O/yr,0.8354
Emissions|N2O|AFOLU|Agriculture,2015,DMA,kt N2O/yr,0.080984091
Emissions|N2O|AFOLU|Agriculture,2015,DNK,kt N2O/yr,17.539771200000004
Emissions|N2O|AFOLU|Agriculture,2015,DOM,kt N2O/yr,1.46427253
Emissions|N2O|AFOLU|Agriculture,2015,DZA,kt N2O/yr,12.1368089
Emissions|N2O|AFOLU|Agriculture,2015,ECU,kt N2O/yr,9.4815104
Emissions|N2O|AFOLU|Agriculture,2015,EGY,kt N2O/yr,75.863579
Emissions|N2O|AFOLU|Agriculture,2015,ERI,kt N2O/yr,5.303400000000001
Emissions|N2O|AFOLU|Agriculture,2015,ESP,kt N2O/yr,30.5947562
Emissions|N2O|AFOLU|Agriculture,2015,EST,kt N2O/yr,2.59596797
Emissions|N2O|AFOLU|Agriculture,2015,ETH,kt N2O/yr,72.266839
Emissions|N2O|AFOLU|Agriculture,2015,FIN,kt N2O/yr,12.74050655
Emissions|N2O|AFOLU|Agriculture,2015,FJI,kt N2O/yr,0.276730609
Emissions|N2O|AFOLU|Agriculture,2015,FRA,kt N2O/yr,90.9868402
Emissions|N2O|AFOLU|Agriculture,2015,FSM,kt N2O/yr,0.0544
Emissions|N2O|AFOLU|Agriculture,2015,GAB,kt N2O/yr,1.448387097
Emissions|N2O|AFOLU|Agriculture,2015,GBR,kt N2O/yr,53.22752229999999
Emissions|N2O|AFOLU|Agriculture,2015,GEO,kt N2O/yr,2.648
Emissions|N2O|AFOLU|Agriculture,2015,GHA,kt N2O/yr,20.1379463
Emissions|N2O|AFOLU|Agriculture,2015,GIN,kt N2O/yr,9.0254
Emissions|N2O|AFOLU|Agriculture,2015,GMB,kt N2O/yr,1.1226
Emissions|N2O|AFOLU|Agriculture,2015,GNB,kt N2O/yr,0.14329308
Emissions|N2O|AFOLU|Agriculture,2015,GNQ,kt N2O/yr,0.0459
Emissions|N2O|AFOLU|Agriculture,2015,GRC,kt N2O/yr,11.47937715
Emissions|N2O|AFOLU|Agriculture,2015,GRD,kt N2O/yr,0.0167501506
Emissions|N2O|AFOLU|Agriculture,2015,GTM,kt N2O/yr,6.63627082
Emissions|N2O|AFOLU|Agriculture,2015,GUY,kt N2O/yr,2.0886236199999995
Emissions|N2O|AFOLU|Agriculture,2015,HKG,kt N2O/yr,0.022477959
Emissions|N2O|AFOLU|Agriculture,2015,HND,kt N2O/yr,4.989999999999999
Emissions|N2O|AFOLU|Agriculture,2015,HRV,kt N2O/yr,3.78652044
Emissions|N2O|AFOLU|Agriculture,2015,HTI,kt N2O/yr,4.77247802
Emissions|N2O|AFOLU|Agriculture,2015,HUN,kt N2O/yr,13.097245
Emissions|N2O|AFOLU|Agriculture,2015,IDN,kt N2O/yr,146.199382
Emissions|N2O|AFOLU|Agriculture,2015,IND,kt N2O/yr,342.320252
Emissions|N2O|AFOLU|Agriculture,2015,IRL,kt N2O/yr,17.833247699999998
Emissions|N2O|AFOLU|Agriculture,2015,IRN,kt N2O/yr,62.880032
Emissions|N2O|AFOLU|Agriculture,2015,IRQ,kt N2O/yr,9.085
Emissions|N2O|AFOLU|Agriculture,2015,ISL,kt N2O/yr,1.316403498
Emissions|N2O|AFOLU|Agriculture,2015,ISR,kt N2O/yr,4.47
Emissions|N2O|AFOLU|Agriculture,2015,ITA,kt N2O/yr,41.4058719
Emissions|N2O|AFOLU|Agriculture,2015,JAM,kt N2O/yr,19.485266
Emissions|N2O|AFOLU|Agriculture,2015,JOR,kt N2O/yr,2.6042371830000004
Emissions|N2O|AFOLU|Agriculture,2015,JPN,kt N2O/yr,33.3729829
Emissions|N2O|AFOLU|Agriculture,2015,KAZ,kt N2O/yr,45.74839000000001
Emissions|N2O|AFOLU|Agriculture,2015,KEN,kt N2O/yr,9.038403
Emissions|N2O|AFOLU|Agriculture,2015,KGZ,kt N2O/yr,7.039
Emissions|N2O|AFOLU|Agriculture,2015,KHM,kt N2O/yr,13.6877
Emissions|N2O|AFOLU|Agriculture,2015,KIR,kt N2O/yr,0.011
Emissions|N2O|AFOLU|Agriculture,2015,KNA,kt N2O/yr,0.0043984962
Emissions|N2O|AFOLU|Agriculture,2015,KOR,kt N2O/yr,19.460151
Emissions|N2O|AFOLU|Agriculture,2015,KWT,kt N2O/yr,1.0473
Emissions|N2O|AFOLU|Agriculture,2015,LAO,kt N2O/yr,8.9026
Emissions|N2O|AFOLU|Agriculture,2015,LBN,kt N2O/yr,1.9123597
Emissions|N2O|AFOLU|Agriculture,2015,LBR,kt N2O/yr,1.1383000000000003
Emissions|N2O|AFOLU|Agriculture,2015,LBY,kt N2O/yr,4.21
Emissions|N2O|AFOLU|Agriculture,2015,LCA,kt N2O/yr,0.051588539
Emissions|N2O|AFOLU|Agriculture,2015,LIE,kt N2O/yr,0.0212135746
Emissions|N2O|AFOLU|Agriculture,2015,LKA,kt N2O/yr,5.864400000000001
Emissions|N2O|AFOLU|Agriculture,2015,LSO,kt N2O/yr,1.8414194
Emissions|N2O|AFOLU|Agriculture,2015,LTU,kt N2O/yr,7.433521150000001
Emissions|N2O|AFOLU|Agriculture,2015,LUX,kt N2O/yr,0.7010172489999998
Emissions|N2O|AFOLU|Agriculture,2015,LVA,kt N2O/yr,3.96536719
Emissions|N2O|AFOLU|Agriculture,2015,MAR,kt N2O/yr,36.068739
Emissions|N2O|AFOLU|Agriculture,2015,MDA,kt N2O/yr,3.2946724200000004
Emissions|N2O|AFOLU|Agriculture,2015,MDG,kt N2O/yr,47.548682
Emissions|N2O|AFOLU|Agriculture,2015,MEX,kt N2O/yr,109.82376
Emissions|N2O|AFOLU|Agriculture,2015,MKD,kt N2O/yr,1.2000000000000002
Emissions|N2O|AFOLU|Agriculture,2015,MLI,kt N2O/yr,129.50340000000003
Emissions|N2O|AFOLU|Agriculture,2015,MLT,kt N2O/yr,0.144717742
Emissions|N2O|AFOLU|Agriculture,2015,MMR,kt N2O/yr,14.59467273
Emissions|N2O|AFOLU|Agriculture,2015,MNE,kt N2O/yr,0.075872483
Emissions|N2O|AFOLU|Agriculture,2015,MNG,kt N2O/yr,29.8305
Emissions|N2O|AFOLU|Agriculture,2015,MOZ,kt N2O/yr,28.7897
Emissions|N2O|AFOLU|Agriculture,2015,MRT,kt N2O/yr,5.116300000000001
Emissions|N2O|AFOLU|Agriculture,2015,MUS,kt N2O/yr,0.42
Emissions|N2O|AFOLU|Agriculture,2015,MWI,kt N2O/yr,10.885199999999998
Emissions|N2O|AFOLU|Agriculture,2015,MYS,kt N2O/yr,18.72953
Emissions|N2O|AFOLU|Agriculture,2015,NAM,kt N2O/yr,7.7077348
Emissions|N2O|AFOLU|Agriculture,2015,NER,kt N2O/yr,7.9724594
Emissions|N2O|AFOLU|Agriculture,2015,NGA,kt N2O/yr,78.8073673
Emissions|N2O|AFOLU|Agriculture,2015,NIC,kt N2O/yr,8.930077000000002
Emissions|N2O|AFOLU|Agriculture,2015,NIU,kt N2O/yr,0.0013
Emissions|N2O|AFOLU|Agriculture,2015,NLD,kt N2O/yr,19.9339004
Emissions|N2O|AFOLU|Agriculture,2015,NOR,kt N2O/yr,6.62672307
Emissions|N2O|AFOLU|Agriculture,2015,NPL,kt N2O/yr,10.194010000000002
Emissions|N2O|AFOLU|Agriculture,2015,NRU,kt N2O/yr,0.0005560000000000001
Emissions|N2O|AFOLU|Agriculture,2015,NZL,kt N2O/yr,25.229806997
Emissions|N2O|AFOLU|Agriculture,2015,OMN,kt N2O/yr,0.801
Emissions|N2O|AFOLU|Agriculture,2015,PAK,kt N2O/yr,270.372148
Emissions|N2O|AFOLU|Agriculture,2015,PAN,kt N2O/yr,2.05246804
Emissions|N2O|AFOLU|Agriculture,2015,PER,kt N2O/yr,37.2666502
Emissions|N2O|AFOLU|Agriculture,2015,PHL,kt N2O/yr,53.8905661
Emissions|N2O|AFOLU|Agriculture,2015,PNG,kt N2O/yr,1.878709694
Emissions|N2O|AFOLU|Agriculture,2015,POL,kt N2O/yr,58.405870400000005
Emissions|N2O|AFOLU|Agriculture,2015,PRK,kt N2O/yr,6.5083
Emissions|N2O|AFOLU|Agriculture,2015,PRT,kt N2O/yr,8.0462782
Emissions|N2O|AFOLU|Agriculture,2015,PRY,kt N2O/yr,14.05
Emissions|N2O|AFOLU|Agriculture,2015,QAT,kt N2O/yr,0.5370999999999999
