# source: LUH2-2020
# description: Based on {{source}}.
variable,year,region,unit,value
Land Cover|Pasture,2010,HRV,million ha,0.378680563011828
Land Cover|Pasture,2010,HTI,million ha,0.4090866567454945
Land Cover|Pasture,2010,HUN,million ha,0.8153897739780807
Land Cover|Pasture,2010,IDN,million ha,9.576750766889104
Land Cover|Pasture,2010,IND,million ha,10.524520947274269
Land Cover|Pasture,2010,IRL,million ha,3.3112648165014686
Land Cover|Pasture,2010,IRN,million ha,29.732554189178742
Land Cover|Pasture,2010,IRQ,million ha,4.5196352708580125
Land Cover|Pasture,2010,ISL,million ha,1.5260865198067963
Land Cover|Pasture,2010,ISR,million ha,0.0757908806636366
Land Cover|Pasture,2010,ITA,million ha,4.34337789624416
Land Cover|Pasture,2010,JAM,million ha,0.1707671836014924
Land Cover|Pasture,2010,JOR,million ha,0.7817902983991805
Land Cover|Pasture,2010,JPN,million ha,3.889800392536326e-18
Land Cover|Pasture,2010,KAZ,million ha,183.84302048479543
Land Cover|Pasture,2010,KEN,million ha,21.15774078917841
Land Cover|Pasture,2010,KGZ,million ha,9.212134492518157
Land Cover|Pasture,2010,KHM,million ha,1.4070720548295657
Land Cover|Pasture,2010,KOR,million ha,0.041983170967731
Land Cover|Pasture,2010,KWT,million ha,0.1690537998600569
Land Cover|Pasture,2010,LAO,million ha,0.8503254487972398
Land Cover|Pasture,2010,LBN,million ha,0.3424438582265742
Land Cover|Pasture,2010,LBR,million ha,1.9906237636659456
Land Cover|Pasture,2010,LBY,million ha,12.966011623625764
Land Cover|Pasture,2010,LCA,million ha,0.00015825569307203712
Land Cover|Pasture,2010,LKA,million ha,0.3896500620562795
Land Cover|Pasture,2010,LSO,million ha,1.982136646433761
Land Cover|Pasture,2010,LTU,million ha,0.6339334430199906
Land Cover|Pasture,2010,LUX,million ha,0.0570686916939333
Land Cover|Pasture,2010,LVA,million ha,0.5997254642908239
Land Cover|Pasture,2010,MAC,million ha,1.886879782417827e-05
Land Cover|Pasture,2010,MAR,million ha,21.43570858083576
Land Cover|Pasture,2010,MDA,million ha,0.37014631346715
Land Cover|Pasture,2010,MDG,million ha,36.45633027033495
Land Cover|Pasture,2010,MEX,million ha,79.0164704686711
Land Cover|Pasture,2010,MKD,million ha,0.6548125284484875
Land Cover|Pasture,2010,MLI,million ha,34.7159210425956
Land Cover|Pasture,2010,MMR,million ha,0.4237991285138917
Land Cover|Pasture,2010,MNE,million ha,0.3289600541389719
Land Cover|Pasture,2010,MNG,million ha,132.77454141122328
Land Cover|Pasture,2010,MOZ,million ha,42.86886712408618
Land Cover|Pasture,2010,MRT,million ha,26.82098532084674
Land Cover|Pasture,2010,MWI,million ha,2.224503216123567
Land Cover|Pasture,2010,MYS,million ha,0.2670778947189947
Land Cover|Pasture,2010,NAM,million ha,38.2714472921867
Land Cover|Pasture,2010,NER,million ha,26.159325391324952
Land Cover|Pasture,2010,NGA,million ha,30.07535544881637
Land Cover|Pasture,2010,NIC,million ha,3.116424672837138
Land Cover|Pasture,2010,NLD,million ha,0.7200556581928789
Land Cover|Pasture,2010,NOR,million ha,0.1480501246372524
Land Cover|Pasture,2010,NPL,million ha,1.7917023088282251
Land Cover|Pasture,2010,NZL,million ha,9.96464821929568
Land Cover|Pasture,2010,OMN,million ha,1.346666039657026
Land Cover|Pasture,2010,PAK,million ha,5.322780865286345
Land Cover|Pasture,2010,PAN,million ha,1.4119755631179218
Land Cover|Pasture,2010,PER,million ha,18.57266505236464
Land Cover|Pasture,2010,PHL,million ha,1.067850168424472
Land Cover|Pasture,2010,PNG,million ha,0.1669566914402554
Land Cover|Pasture,2010,POL,million ha,3.292998449661187
Land Cover|Pasture,2010,PRT,million ha,1.7656883903689131
Land Cover|Pasture,2010,PRY,million ha,16.798541645962086
Land Cover|Pasture,2010,QAT,million ha,0.049916500563597
Land Cover|Pasture,2010,ROU,million ha,4.370367138586517
Land Cover|Pasture,2010,RUS,million ha,93.0411095221714
Land Cover|Pasture,2010,RWA,million ha,0.4381657187322959
Land Cover|Pasture,2010,SAU,million ha,129.3226975969224
Land Cover|Pasture,2010,SDN,million ha,76.53754875797728
Land Cover|Pasture,2010,SEN,million ha,5.7006419097675005
Land Cover|Pasture,2010,SLB,million ha,0.0033632265904762
Land Cover|Pasture,2010,SLE,million ha,2.1856399283699104
Land Cover|Pasture,2010,SLV,million ha,0.5859576269405943
Land Cover|Pasture,2010,SRB,million ha,1.1149243756801632
Land Cover|Pasture,2010,SUR,million ha,0.0241471445410982
Land Cover|Pasture,2010,SVK,million ha,0.5016573807863586
Land Cover|Pasture,2010,SVN,million ha,0.2575838384225189
Land Cover|Pasture,2010,SWE,million ha,0.3984754955183944
Land Cover|Pasture,2010,SWZ,million ha,1.017644717395392
Land Cover|Pasture,2010,TCD,million ha,44.66034580713621
Land Cover|Pasture,2010,TGO,million ha,1.0146365694375337
Land Cover|Pasture,2010,THA,million ha,0.8462976199672279
Land Cover|Pasture,2010,TJK,million ha,4.195524295176755
Land Cover|Pasture,2010,TKM,million ha,31.55226758392516
Land Cover|Pasture,2010,TLS,million ha,0.1414335604954298
Land Cover|Pasture,2010,TTO,million ha,0.0051137187188545
Land Cover|Pasture,2010,TUN,million ha,4.795886346041719
Land Cover|Pasture,2010,TUR,million ha,14.408980918336749
Land Cover|Pasture,2010,TZA,million ha,23.682747540362453
Land Cover|Pasture,2010,UGA,million ha,5.217668729118983
Land Cover|Pasture,2010,UKR,million ha,7.826621675570426
Land Cover|Pasture,2010,URY,million ha,13.25478966714611
Land Cover|Pasture,2010,USA,million ha,248.87949910866095
Land Cover|Pasture,2010,UZB,million ha,22.16686810447771
Land Cover|Pasture,2010,VCT,million ha,0.0003707022605162606
Land Cover|Pasture,2010,VNM,million ha,0.7201240603794864
Land Cover|Pasture,2010,VUT,million ha,0.0148622272980398
Land Cover|Pasture,2010,World,million ha,3130.747986113521
Land Cover|Pasture,2010,ZAF,million ha,83.26885329009238
Land Cover|Pasture,2010,ZMB,million ha,19.7005610863186
Land Cover|Pasture,2010,ZWE,million ha,12.24787407989757
Land Cover|Pasture,2015,AFG,million ha,29.75649990489755
Land Cover|Pasture,2015,AGO,million ha,52.94106533757167
Land Cover|Pasture,2015,ALB,million ha,0.4836809191018221
Land Cover|Pasture,2015,ARE,million ha,0.3479789421499854
Land Cover|Pasture,2015,ARG,million ha,108.12288470049172
Land Cover|Pasture,2015,ARM,million ha,1.105602890451582
Land Cover|Pasture,2015,ATG,million ha,0.000844443851627247
Land Cover|Pasture,2015,AUS,million ha,329.8748241231305
Land Cover|Pasture,2015,AUT,million ha,1.6897471752120168
Land Cover|Pasture,2015,AZE,million ha,2.684920413641182
Land Cover|Pasture,2015,BDI,million ha,0.4763569103237846
Land Cover|Pasture,2015,BEL,million ha,0.5109649408188564
Land Cover|Pasture,2015,BEN,million ha,0.6807177898471296
Land Cover|Pasture,2015,BFA,million ha,6.309403945844089
Land Cover|Pasture,2015,BGD,million ha,0.5207038040868608
Land Cover|Pasture,2015,BGR,million ha,1.6217661688331837
Land Cover|Pasture,2015,BHR,million ha,0.0010472131906093
Land Cover|Pasture,2015,BHS,million ha,0.0007223746318927304
Land Cover|Pasture,2015,BIH,million ha,0.9912616738391136
Land Cover|Pasture,2015,BLR,million ha,3.060082636738965
Land Cover|Pasture,2015,BLZ,million ha,0.0514622144950526
Land Cover|Pasture,2015,BOL,million ha,32.81796185777945
Land Cover|Pasture,2015,BRA,million ha,195.0558274648499
Land Cover|Pasture,2015,BRB,million ha,0.0005226787436363679
Land Cover|Pasture,2015,BTN,million ha,0.4540353248462241
Land Cover|Pasture,2015,BWA,million ha,25.785440421105307
Land Cover|Pasture,2015,CAF,million ha,3.487363596703959
Land Cover|Pasture,2015,CAN,million ha,14.0203512997006
Land Cover|Pasture,2015,CHE,million ha,1.0597011436949786
Land Cover|Pasture,2015,CHL,million ha,13.015950141602596
Land Cover|Pasture,2015,CHN,million ha,389.7545031106375
Land Cover|Pasture,2015,CIV,million ha,12.943010085590757
Land Cover|Pasture,2015,CMR,million ha,2.303981800793712
Land Cover|Pasture,2015,COD,million ha,19.066950120002865
Land Cover|Pasture,2015,COG,million ha,9.89235322471552
Land Cover|Pasture,2015,COL,million ha,37.93562582946289
Land Cover|Pasture,2015,COM,million ha,0.0064975247141537
Land Cover|Pasture,2015,CRI,million ha,1.177757599077342
Land Cover|Pasture,2015,CYP,million ha,0.0027519184985832
Land Cover|Pasture,2015,CZE,million ha,0.99523002132341
Land Cover|Pasture,2015,DEU,million ha,4.4291511947117135
Land Cover|Pasture,2015,DJI,million ha,1.4642108145625892
Land Cover|Pasture,2015,DNK,million ha,0.1320345536675216
Land Cover|Pasture,2015,DOM,million ha,1.0700061225850892
Land Cover|Pasture,2015,DZA,million ha,32.662726382284006
Land Cover|Pasture,2015,ECU,million ha,4.714804447345703
Land Cover|Pasture,2015,EGY,million ha,0.0514091862631979
Land Cover|Pasture,2015,ESP,million ha,9.033095006720773
Land Cover|Pasture,2015,EST,million ha,0.3140220189110605
Land Cover|Pasture,2015,ETH,million ha,21.35229395121477
Land Cover|Pasture,2015,FIN,million ha,0.0280190151552939
Land Cover|Pasture,2015,FJI,million ha,0.1309949537912453
Land Cover|Pasture,2015,FRA,million ha,9.207204332561211
Land Cover|Pasture,2015,GAB,million ha,4.281365554562267
Land Cover|Pasture,2015,GBR,million ha,9.328595195404422
Land Cover|Pasture,2015,GEO,million ha,1.863946855067808
Land Cover|Pasture,2015,GHA,million ha,8.176582767661658
Land Cover|Pasture,2015,GIN,million ha,10.69557533815515
Land Cover|Pasture,2015,GMB,million ha,0.2076535447685674
Land Cover|Pasture,2015,GNB,million ha,1.0481159693058697
Land Cover|Pasture,2015,GRC,million ha,3.516962925580628
Land Cover|Pasture,2015,GRD,million ha,0.00038386140649849534
Land Cover|Pasture,2015,GTM,million ha,1.8621533902065237
Land Cover|Pasture,2015,GUY,million ha,1.1577005122877595
Land Cover|Pasture,2015,HKG,million ha,0.0011781449907313
Land Cover|Pasture,2015,HND,million ha,1.7339820989990649
Land Cover|Pasture,2015,HRV,million ha,0.3792059690497429
Land Cover|Pasture,2015,HTI,million ha,0.4092217070608421
Land Cover|Pasture,2015,HUN,million ha,0.599918027191284
Land Cover|Pasture,2015,IDN,million ha,9.575821727867464
Land Cover|Pasture,2015,IND,million ha,10.432334110158283
Land Cover|Pasture,2015,IRL,million ha,3.374903897993455
Land Cover|Pasture,2015,IRN,million ha,29.69507892158641
Land Cover|Pasture,2015,IRQ,million ha,4.518546786353509
Land Cover|Pasture,2015,ISL,million ha,1.5260865200532747
Land Cover|Pasture,2015,ISR,million ha,0.074372693256931
Land Cover|Pasture,2015,ITA,million ha,3.797342035420491
Land Cover|Pasture,2015,JAM,million ha,0.1708409072410232
Land Cover|Pasture,2015,JOR,million ha,0.7824772689975551
Land Cover|Pasture,2015,JPN,million ha,3.889800392536326e-18
Land Cover|Pasture,2015,KAZ,million ha,183.8470714182808
Land Cover|Pasture,2015,KEN,million ha,21.155416628429016
Land Cover|Pasture,2015,KGZ,million ha,9.128322769405695
Land Cover|Pasture,2015,KHM,million ha,1.4068888021956696
Land Cover|Pasture,2015,KOR,million ha,0.0419831709399799
Land Cover|Pasture,2015,KWT,million ha,0.1690905015593193
Land Cover|Pasture,2015,LAO,million ha,0.8503959853834492
Land Cover|Pasture,2015,LBN,million ha,0.3430862664128628
Land Cover|Pasture,2015,LBR,million ha,1.992265498637637
Land Cover|Pasture,2015,LBY,million ha,12.965491226703117
Land Cover|Pasture,2015,LCA,million ha,0.00015825569181937435
Land Cover|Pasture,2015,LKA,million ha,0.3896500637571568
Land Cover|Pasture,2015,LSO,million ha,1.9816838545325808
Land Cover|Pasture,2015,LTU,million ha,0.460895289600077
Land Cover|Pasture,2015,LUX,million ha,0.0569192462968645
Land Cover|Pasture,2015,LVA,million ha,0.6308237384555166
Land Cover|Pasture,2015,MAC,million ha,1.8871001032708227e-05
Land Cover|Pasture,2015,MAR,million ha,21.436069443637702
Land Cover|Pasture,2015,MDA,million ha,0.3650156615130921
Land Cover|Pasture,2015,MDG,million ha,36.4563303340564
Land Cover|Pasture,2015,MEX,million ha,80.15475813177491
Land Cover|Pasture,2015,MKD,million ha,0.9281976493245842
Land Cover|Pasture,2015,MLI,million ha,34.71959985714622
Land Cover|Pasture,2015,MMR,million ha,0.4247120841369829
Land Cover|Pasture,2015,MNE,million ha,0.3309308790212162
Land Cover|Pasture,2015,MNG,million ha,111.41516145679174
Land Cover|Pasture,2015,MOZ,million ha,42.871864907542175
Land Cover|Pasture,2015,MRT,million ha,26.86950619154774
Land Cover|Pasture,2015,MWI,million ha,2.224857160160937
Land Cover|Pasture,2015,MYS,million ha,0.2672212650707628
Land Cover|Pasture,2015,NAM,million ha,38.27146492684922
Land Cover|Pasture,2015,NER,million ha,24.88787429627612
Land Cover|Pasture,2015,NGA,million ha,30.02568290940912
Land Cover|Pasture,2015,NIC,million ha,3.31748773309853
Land Cover|Pasture,2015,NLD,million ha,0.6863859314270051
Land Cover|Pasture,2015,NOR,million ha,0.1493336547349993
Land Cover|Pasture,2015,NPL,million ha,1.7947603000430208
Land Cover|Pasture,2015,NZL,million ha,9.619744320780043
Land Cover|Pasture,2015,OMN,million ha,1.3469088160747866
Land Cover|Pasture,2015,PAK,million ha,5.322550552755935
Land Cover|Pasture,2015,PAN,million ha,1.4208899322405557
Land Cover|Pasture,2015,PER,million ha,18.982937502656984
Land Cover|Pasture,2015,PHL,million ha,1.0678706129340738
Land Cover|Pasture,2015,PNG,million ha,0.1669588315718795
Land Cover|Pasture,2015,POL,million ha,3.26872129429917
Land Cover|Pasture,2015,PRT,million ha,1.7726507679545915
Land Cover|Pasture,2015,PRY,million ha,16.793587405090985
Land Cover|Pasture,2015,QAT,million ha,0.0499227891937688
Land Cover|Pasture,2015,ROU,million ha,4.392360742588582
Land Cover|Pasture,2015,RUS,million ha,93.1774355683904
Land Cover|Pasture,2015,RWA,million ha,0.4216524265408276
Land Cover|Pasture,2015,SAU,million ha,129.38330703484388
Land Cover|Pasture,2015,SDN,million ha,75.73291821347021
Land Cover|Pasture,2015,SEN,million ha,5.698639214939879
Land Cover|Pasture,2015,SLB,million ha,0.0033632275730482
Land Cover|Pasture,2015,SLE,million ha,2.1821068601884157
Land Cover|Pasture,2015,SLV,million ha,0.5848129119990587
Land Cover|Pasture,2015,SRB,million ha,1.1184444303426977
Land Cover|Pasture,2015,SUR,million ha,0.0235343332922907
Land Cover|Pasture,2015,SVK,million ha,0.4765805541020159
Land Cover|Pasture,2015,SVN,million ha,0.245476801570513
Land Cover|Pasture,2015,SWE,million ha,0.3853127249003422
Land Cover|Pasture,2015,SWZ,million ha,1.0176685322915402
Land Cover|Pasture,2015,TCD,million ha,44.663259116795295
Land Cover|Pasture,2015,TGO,million ha,1.0130090325178769
Land Cover|Pasture,2015,THA,million ha,0.8463388001271686
Land Cover|Pasture,2015,TJK,million ha,4.202598897685987
Land Cover|Pasture,2015,TKM,million ha,31.01656461760353
Land Cover|Pasture,2015,TLS,million ha,0.1435245342204398
Land Cover|Pasture,2015,TTO,million ha,0.0051137186769616
Land Cover|Pasture,2015,TUN,million ha,4.7610188946751695
Land Cover|Pasture,2015,TUR,million ha,14.405188579229256
Land Cover|Pasture,2015,TZA,million ha,23.68450160488387
Land Cover|Pasture,2015,UGA,million ha,5.215597225932164
Land Cover|Pasture,2015,UKR,million ha,7.793063661283519
Land Cover|Pasture,2015,URY,million ha,13.391146966539829
Land Cover|Pasture,2015,USA,million ha,251.69879663122055
Land Cover|Pasture,2015,UZB,million ha,22.16073091304615
Land Cover|Pasture,2015,VCT,million ha,0.0003707022605162874
Land Cover|Pasture,2015,VNM,million ha,0.7201603037797554
Land Cover|Pasture,2015,VUT,million ha,0.0148622272813044
Land Cover|Pasture,2015,World,million ha,3103.438267698375
Land Cover|Pasture,2015,ZAF,million ha,83.26940172892547
Land Cover|Pasture,2015,ZMB,million ha,19.702615188773464
Land Cover|Pasture,2015,ZWE,million ha,12.247999192090324
