# source: Hansis-2015
# description: Based on {{source}}.
variable,year,region,unit,value
Emissions|CO2|AFOLU,2010,POL,Mt CO2/yr,-32.16446064
Emissions|CO2|AFOLU,2010,PRK,Mt CO2/yr,14.10500768
Emissions|CO2|AFOLU,2010,PRT,Mt CO2/yr,-6.626893600000001
Emissions|CO2|AFOLU,2010,PRY,Mt CO2/yr,51.070920480000005
Emissions|CO2|AFOLU,2010,PSE,Mt CO2/yr,-0.1866808
Emissions|CO2|AFOLU,2010,QAT,Mt CO2/yr,0.0406704
Emissions|CO2|AFOLU,2010,ROU,Mt CO2/yr,0.49137904
Emissions|CO2|AFOLU,2010,RUS,Mt CO2/yr,404.18877392
Emissions|CO2|AFOLU,2010,RWA,Mt CO2/yr,3.880249280000001
Emissions|CO2|AFOLU,2010,SAU,Mt CO2/yr,0.38878704
Emissions|CO2|AFOLU,2010,SDN,Mt CO2/yr,68.00219120000001
Emissions|CO2|AFOLU,2010,SEN,Mt CO2/yr,0.98649536
Emissions|CO2|AFOLU,2010,SGP,Mt CO2/yr,0.19631712
Emissions|CO2|AFOLU,2010,SLB,Mt CO2/yr,6.02299312
Emissions|CO2|AFOLU,2010,SLE,Mt CO2/yr,40.43165376
Emissions|CO2|AFOLU,2010,SLV,Mt CO2/yr,0.07104496
Emissions|CO2|AFOLU,2010,SMR,Mt CO2/yr,-0.0122744
Emissions|CO2|AFOLU,2010,SOM,Mt CO2/yr,20.67258112
Emissions|CO2|AFOLU,2010,SRB,Mt CO2/yr,-25.60692656
Emissions|CO2|AFOLU,2010,SSD,Mt CO2/yr,70.831532
Emissions|CO2|AFOLU,2010,STP,Mt CO2/yr,0.21533328
Emissions|CO2|AFOLU,2010,SUR,Mt CO2/yr,2.3749681600000003
Emissions|CO2|AFOLU,2010,SVK,Mt CO2/yr,4.8000964800000006
Emissions|CO2|AFOLU,2010,SVN,Mt CO2/yr,3.919857120000001
Emissions|CO2|AFOLU,2010,SWE,Mt CO2/yr,3.845111520000001
Emissions|CO2|AFOLU,2010,SWZ,Mt CO2/yr,0.58283248
Emissions|CO2|AFOLU,2010,SYR,Mt CO2/yr,0.6569552
Emissions|CO2|AFOLU,2010,TCD,Mt CO2/yr,19.437629920000003
Emissions|CO2|AFOLU,2010,TGO,Mt CO2/yr,5.30279728
Emissions|CO2|AFOLU,2010,THA,Mt CO2/yr,113.985208
Emissions|CO2|AFOLU,2010,TJK,Mt CO2/yr,-0.8080952
Emissions|CO2|AFOLU,2010,TKM,Mt CO2/yr,-1.31471648
Emissions|CO2|AFOLU,2010,TLS,Mt CO2/yr,3.92132272
Emissions|CO2|AFOLU,2010,TON,Mt CO2/yr,0.02231376
Emissions|CO2|AFOLU,2010,TTO,Mt CO2/yr,-0.7233835200000001
Emissions|CO2|AFOLU,2010,TUN,Mt CO2/yr,6.7569656
Emissions|CO2|AFOLU,2010,TUR,Mt CO2/yr,-14.4291984
Emissions|CO2|AFOLU,2010,TZA,Mt CO2/yr,174.2651528
Emissions|CO2|AFOLU,2010,UGA,Mt CO2/yr,20.981236480000003
Emissions|CO2|AFOLU,2010,UKR,Mt CO2/yr,4.687978080000001
Emissions|CO2|AFOLU,2010,URY,Mt CO2/yr,27.35502096
Emissions|CO2|AFOLU,2010,USA,Mt CO2/yr,170.19624416000002
Emissions|CO2|AFOLU,2010,UZB,Mt CO2/yr,-3.8514136
Emissions|CO2|AFOLU,2010,VAT,Mt CO2/yr,-7.328e-05
Emissions|CO2|AFOLU,2010,VCT,Mt CO2/yr,-0.00245488
Emissions|CO2|AFOLU,2010,VEN,Mt CO2/yr,10.0056512
Emissions|CO2|AFOLU,2010,VNM,Mt CO2/yr,131.77513712
Emissions|CO2|AFOLU,2010,VUT,Mt CO2/yr,-0.76496992
Emissions|CO2|AFOLU,2010,WSM,Mt CO2/yr,0.1219379199999999
Emissions|CO2|AFOLU,2010,World,Mt CO2/yr,7216.55438368
Emissions|CO2|AFOLU,2010,YEM,Mt CO2/yr,-0.51944528
Emissions|CO2|AFOLU,2010,ZAF,Mt CO2/yr,14.04616384
Emissions|CO2|AFOLU,2010,ZMB,Mt CO2/yr,122.97736016
Emissions|CO2|AFOLU,2010,ZWE,Mt CO2/yr,34.33560048
Emissions|CO2|AFOLU,2015,AFG,Mt CO2/yr,0.31246592
Emissions|CO2|AFOLU,2015,AGO,Mt CO2/yr,111.2064304
Emissions|CO2|AFOLU,2015,ALB,Mt CO2/yr,1.251256
Emissions|CO2|AFOLU,2015,AND,Mt CO2/yr,-0.00461664
Emissions|CO2|AFOLU,2015,ARE,Mt CO2/yr,-0.07588144
Emissions|CO2|AFOLU,2015,ARG,Mt CO2/yr,111.37032112
Emissions|CO2|AFOLU,2015,ARM,Mt CO2/yr,0.66377024
Emissions|CO2|AFOLU,2015,ATG,Mt CO2/yr,-0.04059712
Emissions|CO2|AFOLU,2015,AUS,Mt CO2/yr,38.07691088
Emissions|CO2|AFOLU,2015,AUT,Mt CO2/yr,-0.6900777600000001
Emissions|CO2|AFOLU,2015,AZE,Mt CO2/yr,5.82528368
Emissions|CO2|AFOLU,2015,BDI,Mt CO2/yr,4.90635248
Emissions|CO2|AFOLU,2015,BEL,Mt CO2/yr,4.41002704
Emissions|CO2|AFOLU,2015,BEN,Mt CO2/yr,12.1357176
Emissions|CO2|AFOLU,2015,BFA,Mt CO2/yr,29.786451360000004
Emissions|CO2|AFOLU,2015,BGD,Mt CO2/yr,12.65230496
Emissions|CO2|AFOLU,2015,BGR,Mt CO2/yr,-6.0562256
Emissions|CO2|AFOLU,2015,BHS,Mt CO2/yr,-0.02205728
Emissions|CO2|AFOLU,2015,BIH,Mt CO2/yr,-0.53901104
Emissions|CO2|AFOLU,2015,BLR,Mt CO2/yr,3.26323168
Emissions|CO2|AFOLU,2015,BLZ,Mt CO2/yr,9.32612576
Emissions|CO2|AFOLU,2015,BOL,Mt CO2/yr,55.139975680000006
Emissions|CO2|AFOLU,2015,BRA,Mt CO2/yr,1344.1235608000002
Emissions|CO2|AFOLU,2015,BRB,Mt CO2/yr,-0.15429104
Emissions|CO2|AFOLU,2015,BRN,Mt CO2/yr,1.4797064
Emissions|CO2|AFOLU,2015,BTN,Mt CO2/yr,8.947194880000001
